ID_Property,PropertyType,AnnounceTH,CodeDeed,SellPrice,Costestimate,CostestimateB,MarketPrice,BathRoom,BedRoom,CarPark,HouseArea,Floor,LandR,LandG,LandWA,LandU,HomeCondition,BuildingAge,BuildFD,BuildFM,BuildFY,Directions,RoadType,RoadWide,GroundLevel,GroundValue,MoreDetails,Latitude,Longitude,AsseStatus,ObservationPoint,Location,LProvince,LAmphur,LDistrict,LZipCode,ContactUo,ContactU,ContactUt,ContactS,ContactSt,ContactSo,Blind,Neareducation,Cenmarket,Market,River,Mainroad,Insoi,Letc,airconditioner,afan,AirPurifier,Waterheater,WIFI,TV,refrigerator,microwave,gasstove,wardrobe,TCset,sofa,bed,shelves,CCTV,Securityguard,pool,Fitness,Publicarea,ShuttleBus,WVmachine,CWmachine,Elevator,Lobby,ATM,BeautySalon,Balcony,EventR,MeetingR,LivingR,Hairsalon,Laundry,Store,Supermarket,CStore,MFee,Kitchen,LandAge,Created,PPStatus,ImageEX,Owner,UserType
c0373,คอนโด,Ashton อโศก พระราม 9,45225,2451400,0,2500000,2400000,1.0,1.0,0.0,0.0,50, , ,30.0,,ใหม่,1,8.0, ,2561,ทิศเหนือ,คอนกรีต, , ,0.1,"Ashton Asoke Rama 9 ตั้งอยู่บนหัวมุมถนนที่มีขนาดใหญ่ที่สุด ณ จุดตัดสี่แยก อโศก-พระราม 9 ซึ่งเป็นจุดเริ่มต้นอนาคตของศูนย์กลางธุรกิจแห่งใหม่ ที่เต็มไปด้วยศักยภาพในการพัฒนาและโอกาสในการเติบโตที่ขยายอย่างไร้ขอบเขต อยู่ในทำเลที่เป็นศูนย์กลางของไลฟ์สไตล์คนเมือง อีกทั้งการเดินทางสะดวกติดสถานีรถไฟฟ้า MRT สถานีพระราม 9 (ระยะห่าง 230 เมตร) และใกล้แหล่งแห่งการช้อปปิ้งขนาดใหญ่และสถานบันเทิงอีกด้วย โครงการ Ashton Asoke Rama 9 มีศักยภาพของทำเลที่ครบครันมากและเป็นองค์ประกอบที่สำคัญในการอยู่อาศัย ประกอบกับที่เป็นโครงการ Ashton ที่บ่งบอกถึงความสง่างามแห่งการใช้ชีวิต ตราตรึงไม่เสื่อมคลาย สุนทรียะภาพแห่งการอยู่อาศัย สะท้อนผ่านการสร้างสรรค์อย่างมีเอกลักษณ์ดุจศิลปะอันทรงคุณค่า ที่จะเป็นแลนด์มาร์คแห่งใหม่บนทุกทำเลศักยภาพของกรุงเทพฯโดยราคาโครงการ Ashton Asoke Rama 9 เริ่มต้นประมาณ 6,490,00 บาท",20.05058447682294,99.87961715120063,ว่าง,MRT พระราม 9Makkasan Airport Link StationMRT เพชรบุรี,"อโศก พระราม 9 ถนนอโศก-ดินแดง, 10400, กรุงเทพ",กรุงเทพมหานคร,เขตพญาไท,*ถนนพญาไท,57100.0,465032.0,465032.0,465032.0,นายหน้า, , ,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0.0,1, ,1476-10-07 07:31:46, ,https://landvist.xyz/images/img_1570465701830.jpg,29,Long-Term
h3634,บ้าน,5C4MG0306 ขายบ้านเดี่ยวชั้นเดียว,41215,2000000,0,3000000,2000000,2.0,2.0,2.0,100.0,1,0,0,69.0,,มือสอง,4,8.0, ,2558,ทิศตะวันตก,คอนกรีต,2 เมตร,สูงกว่าถนน,0.2,บ้านเดี่ยวชั้นเดียว ทำเลย่านเศรษฐกิจ บรรยากาศดี เงียบสงบ มีความเป็นส่วนตัว ทำเลดี ใกล้สิ่งอำนวยความสะดวก เดินทางเข้าออกสะดวก,20.2718669,100.07928820000006,ว่าง,- Big C 1.5 กม. - เซ็นทรัลเชียงราย 2.5 กม. - เชียงรายไนท์บาร์ซ่าร์ 3 กม. - สนามกีฬากลางจังหวัดเชียงราย 4.5 กม.,142,เชียงราย,เมืองเชียงราย,รอบเวียง,57000.0,465032.0,465032.0,465032.0,นายหน้า, , ,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0, ,1476-10-07 05:15:37, ,https://landvist.xyz/images/img_1570473967791.jpg,49,Long-Term
p5810,อาคารพาณิชย์,5C3MG0124 ขายอาคารพาณิชย์,15653,3000000,0,4000000,3000000,2.0,2.0,1.0,240.0,2,0,0,50.0,,ใหม่,5,8.0, ,2557,ทิศตะวันออก, , , ,0.2,อาคารพาณิชย์ทำเลทอง ใกล้สถานที่ท่องเที่ยวของจังหวัดเชียงราย มีระบบสาธารณูปโภคที่ดี เดินทางสะดวก ภายในกว้างขวาง,20.2718669,100.07928820000006,ว่าง,- วัดร่องขุ่น 100 ม. - ตลาดร่องขุ่น 500 ม. - รร.บ้านห้วยทราย 3 กม. - เซนทรัลเชียงราย 13 กม., ,เชียงราย,เมืองเชียงราย,ป่าอ้อดอนชัย,57000.0,465032.0,465032.0,465032.0,นายหน้า, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0, ,1476-10-07 05:01:27, ,https://landvist.xyz/images/img_1570474738808.jpg,49,Long-Term
p8020,อาคารพาณิชย์,5C2MG0136 อาคารพาณิชย์ ทำเลดี เดินทางง่าย,25411,1000000,0,1200000,1500000,2.0,2.0,1.0,240.0,2,0,0,45.0,,มือสอง,15,8.0, ,2547,ทิศตะวันออก, , , ,0.2,ทำเลดี เหมาะสำหรับลงทุนทำธุรกิจ เดินทางเข้า-ออกสะดวก มีระบบสาธารณูปโภคที่ดี ใกล้สิ่งอำนวยความสะดวก ตลาด ห้างสรรพสินค้า ,19.9654049,99.8561929,ว่าง,-ขัวศิลปะ 3.1 กม. -แม็คโคร 4.6 กม. -สนามบิน 5.5 กม. -บริษัทสมบัติทัวร์ 5.7 กม.,145,เชียงราย,เมืองเชียงราย,บ้านดู่,57100.0,465032.0,465032.0,465032.0,นายหน้า, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0, ,1476-10-07 04:56:12, ,https://landvist.xyz/images/img_1570475076232.jpg,49,Long-Term
c9591,คอนโด,5C4MG0291 ขายคอนโดย่านเศรษฐกิจ ,15632,2000000,0,2000000,2000000,1.0,1.0,1.0,30.0,5, , ,45.0,,ใหม่,5,8.0, ,2557,ทิศตะวันตก,คอนกรีต,4 เมตร, ,0.2,ห้องสวยตกแต่งอย่างลงตัว บรรยากาศดีเงียบสงบเป็นส่วนตัว มีความปลอดภัย การเดินทางสะดวกสบาย ใกล้สิ่งอำนวยควมสะดวก,20.2718669,100.07928820000006,ว่าง,เซ็นทรัลพลาซ่าเชียงราย 500 ม. บิ๊กซีเชียงราย 500 ม. โรงพยาบาลเกษมราษฎร์ 1.4 กม. ตลาดโชคเจริญ 1.7 กม,412,เชียงราย,เมืองเชียงราย,รอบเวียง,57000.0,465032.0,465032.0,465032.0,นายหน้า, , ,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,0,1,3000.0,1, ,1476-10-07 04:18:10, ,https://landvist.xyz/images/img_1570477365735.jpg,48,Long-Term
c8835,คอนโด,5c1MG0102ขายคอนโดวิวสวยสุดหรู,45124,1980000,0,2000000,2030000,1.0,1.0,1.0,100.0,5, , ,45.0,,มือสอง,7,8.0, ,2555,ทิศตะวันออก,คอนกรีต,4 เมตร, ,0.2,คอนโดหรูในโครงการ ย่านเศรษฐกิจ อุปกรณ์ครบครัน ห้องกว้างขวาง มีสระว่ายน้ำ เน้นความเป็นส่วนตัว ใกล้สิ่งอำนวยความสะดวก ห้างสรรพสินค้า ตลาด,19.9654049,99.8561929,ว่าง,- ม.ราชภัฏ 500 ม. - แม็คโคร 2.9 กม. - สนามบิน 3.3 กม. - เมืองเชียงราย 8.9 กม.,516,เชียงราย,เมืองเชียงราย,บ้านดู่,57100.0,465032.0,465032.0,465032.0,นายหน้า, , ,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,1,1,1,1000.0,1, ,1476-10-07 04:11:40, ,https://landvist.xyz/images/img_1570477738423.jpg,48,Long-Term
c6591,คอนโด,5C4MG0138 คอนโด 1. 95 ล้านบาท,45135,1000000,0,1100000,1050000,1.0,1.0,1.0,30.0,5, , ,45.0,,ใหม่,6,8.0, ,2556,ทิศเหนือ,คอนกรีต,4 เมตร, ,0.2,เป็นคอนโดในโครงการ พร้อมคลับเฮ้าส์และสระว่ายน้ำ อุปกรณ์ภายในครบครัน พร้อมอยู่ใกล้สิ่งอำนวยความสะดวก ตลาด ห้างสรรพสินค้า ,20.2718669,100.07928820000006,ว่าง,-บิ๊กซี 400 ม. - 7-eleven 800 ม. - ตลาด 1.3 กม. - เซ็นทรัล 200 ม.,45,เชียงราย,เมืองเชียงราย,รอบเวียง,57000.0,465032.0,465032.0,465032.0,นายหน้า, , ,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,1,0,1,1,0,1,5000.0,1, ,1476-10-07 04:04:52, ,https://landvist.xyz/images/img_1570478155959.jpg,48,Long-Term
p2922,อาคารพาณิชย์,5C3MG0157 อาคารพาณิชย์ 3 ชั้นราคา 4 ล้านบาท อาคารใหม่ ทำเลดี น่าลงทุน,48651,4000000,0,3000000,3500000,2.0,2.0,1.0,132.0,3,0,0,40.0,,ใหม่,7,8.0, ,2555,ทิศตะวันตก, , , ,0.2,อาคารพาณิชย์ 3 ชั้น อาคารใหม่ ทำเลดี เหมาะสำหรับลงทุนทำธุรกิจ เดินทางเข้า-ออกสะดวก มีระบบสาธารณูปโภคที่ดี ไม่ไกลจากสิ่งอำนวยความสะดวก ตลาด,20.2718669,100.07928820000006,ว่าง,-รพ.เชียงรายประชานุเคราะห์ 1.6 กม. -วิทยาลัยเทคนิคเชียงราย 1.7 กม. -เชียงรายไนท์บาร์ซ่า 2.9 กม. -เซนทรัลเชียงราย 4.2 กม.,563,เชียงราย,เมืองเชียงราย,รอบเวียง,57000.0,465032.0,465032.0,465032.0,นายหน้า, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0, ,1476-10-07 03:24:43, ,https://landvist.xyz/images/img_1570480576572.jpg,48,Long-Term
p3581,อาคารพาณิชย์,5c3MG0139 อาคารพาณิชย์ 3 ชั้นราคา 3. 85 ล้านบาท,89134,3850000,0,4000000,3500000,2.0,2.0,1.0,360.0,3,0,0,70.0,,มือสอง,13,8.0, ,2549,ทิศตะวันออก, , , ,0.2,อาคารพาณิชย์ ทำเลทอง เงียบสงบ เป็นส่วนตัว บริเวณบ้านกว้างขวาง เดินทางสะดวก ใกล้สิ่งอำนวยความสะดวก,19.6905625,100.19963089999999,จำนอง,-ร.พ ค่ายเมงรายมหาราช 1.2 กม. -รร.เทศบาลเด่นห้า 1.4 กม. -เซนทรัล 5.5 กม. -วัดพระแก้ว 2.9 กม.,523,เชียงราย,เมืองเชียงราย,เวียง,57000.0,465032.0,465032.0,465032.0,นายหน้า, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0, ,1476-10-07 03:21:04, ,https://landvist.xyz/images/img_1570480762199.jpg,48,Long-Term
p6277,อาคารพาณิชย์,5C1MG0122 ขายอาคารพาณิชย์ 3 ชั้น  พื้นที่ 20 ตร. ว,96295,6000000,0,6120000,620000,3.0,3.0,1.0,390.0,3,0,0,70.0,,มือสอง,7,8.0, ,2555,ทิศตะวันตก, , , ,0.2,อาคารสวย ทำเลดี น่าอยู่ เหมาะสำหรับลงทุนประกอบธุรกิจต่าง ๆ เดินทางง่าย มีระบบสาธารณูปโภคที่ดี ไม่ไกลจากสิ่งอำนวยความสะดวก ตลาด,20.0436641,99.89429829999995,ว่าง,-บริษัทสมบัติทัวร์ 3.8 กม. -PTT 4.2 กม. -วีอาร์มอเตอร์ 3.8 กม.,356,เชียงราย,เมืองเชียงราย,นางแล,57100.0,465032.0,465032.0,465032.0,นายหน้า, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0, ,1476-10-07 03:16:53, ,https://landvist.xyz/images/img_1570480999463.jpg,48,Long-Term
p5704,อาคารพาณิชย์,5C3MG0160 ขายอาคารพาณิชย์ 2 ชั้นพื้นที่ 96 ตร. ม. ราคา 2. 85 ล้านบาท ทำเลดี น่าลงทุน,99658,2000000,0,3000000,2000000,3.0,2.0,1.0,96.0,2,0,0,30.0,,มือสอง,8,8.0, ,2554,ทิศตะวันออกเฉียงใต้, , , ,0.2,ทำเลดี เหมาะสำหรับทำธุรกิจต่าง ๆ เดินทางเข้า-ออกสะดวก มีระบบสาธารณูปโภคที่ดี ใกล้สิ่งอำนวยความสะดวก ตลาด ,19.687204100000002,100.19627349999996,ว่าง,-เชียงรายไนท์บาร์ซ่า 1.8 กม. -หอนาฬิกาเชียงราย 1.7 กม. -ค่ายเม็งรายมหาราช 4.3 กม.,6955,เชียงราย,เมืองเชียงราย,เวียง,57000.0,465032.0,465032.0,465032.0,นายหน้า, , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0, ,1476-10-07 03:14:11, ,https://landvist.xyz/images/img_1570481169099.jpg,48,Long-Term
h0544,บ้าน,ขายบ้านแฝด 60.2 ตร.ว,21122,1000000,0,1000000,1000000,2.0,2.0,1.0,60.2,2, 0, 0,60.2,,ใหม่,1,5.0,กรกฎาคม,2561,ทิศใต้,คอนกรีต,4 เมตร,สูงกว่าถนน,0.15,บ้านแฝด ตำแหน่งคลอง 10 เข้าไป6.2กม.บรรยากาศดี จัดทำออฟฟิตได้ ที่อยู่อาศัย จัดเก็บสต็อกสินค้า ห่างจากสถานีตำรวจ 2.3 กม. ห่างจาก โรงพยาบาลหนองเสือ 2.3 กม. ห่างจาก โรงเรียนหนองเสือวิทยาคม 3.5 กม. ห่างจาก อบต บึงบา 3.5 กม. ห่างจาก มศว.​องครักษ์ 26 กม. ห่างจากมหาวิทยาลัยเทคโนโลยีราชมงคลธัญบุรี 24 กม.ห่างจากที่ว่าการอำเภอหนอแค 29 กม.,19.687204100000002,100.19627349999996,ขายฝาก, โรงเรียนหนองเสือวิทยาคม 3.5 กม,45 ต.บึงบา อ.หนองเสือ จ.ปทุมธานี บึงบา หนองเสือ ปทุมธานี 12170,ปทุมธานี,หนองเสือ,บึงบา,12170.0,386614.0,383843.0,383843.0,นายหน้า, , ,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0, ,1476-10-06 15:28:59, ,https://landvist.xyz/images/img_1570350682814.jpg,38,Long-Term
h8121,บ้าน,ขายบ้านเดี่ยวชั้นเดียวในโครงการ,28522,2000000,0,2000000,2000000,2.0,3.0,1.0,100.0,1,0,0,50.0,,มือสอง,5,5.0, ,2557,ทิศตะวันออก,คอนกรีต,2 เมตร,สูงกว่าถนน,0.1,านเดี่ยวชั้นเดียวในโครงการ พื้นที่ 50 ตารางวา มี 3 ห้องนอน 2 ห้องน้ำ 1 ห้องครัว จอดรถได้ 1 คัน ราคา 2.5 ล้านบาท บรรยากาศดี เงียบสงบ มีความเป็นส่วนตัว ทำเลดี ใกล้สิ่งอำนวยความสะดวก เดินทางเข้าออกสะดวก,19.926837399999997,99.86565280000002,ว่าง, แม็คโคร 2 กม. - สนามบิน 4.3 กม. - เมืองเชียงราย 3 กม. - Big C 2.5 กม.,11,เชียงราย,เมืองเชียงราย,ริมกก,57100.0,386614.0,383843.0,383843.0,นายหน้า, , ,0,0,1,1,0,0,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0, ,1476-10-06 11:52:39, ,https://landvist.xyz/images/img_1570363764584.jpg,49,Long-Term
p3554,อาคารพาณิชย์,ทาวน์เฮ้าส์ 2 ชั้นใจกลางเมือง,23587,2000000,0,1500000,2000000,3.0,2.0,1.0,80.0,2,0,0,30.0,,ใหม่,5,5.0, ,2557,ทิศตะวันตก,คอนกรีต,2 เมตร,สูงกว่าถนน,0.4,ขายทาวน์เฮ้าส์ 2 เฟอร์นิเจอร์และอุปกรณ์ภายในมีให้บางส่วน บรรยากาศดีน่าอยู่ การเดินทางเข้าออกสะดวกสบาย ไม่ไกลจากร้านสะดวกซื้อและตลาด,19.926837399999997,99.86565280000002,ขายฝาก,สถานที่ใกล้เคียง -แม็กโคร 4 กม. -สนามบิน 7 กม. -เชียงรายไนท์บาร์ซ่า 4 กม.,23/99,เชียงราย,เมืองเชียงราย,ริมกก,57100.0,75.0,75.0,75.0, ,นายหน้า, ,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0, ,1476-09-27 10:29:25, ,https://landvist.xyz/images/img_1569591151432.jpg,39,Long-Term
h6098,บ้าน,ขายบ้านเดี่ยวสองชั้น 3 ห้องนอน 3ห้องน้ำ 125 ตร. ว 2. 5ล้านบาท,21231,2000000,0,3000000,2000000,3.0,3.0,2.0,100.0,2,0,0,25.0,,มือสอง,6,5.0, ,2556,ทิศตะวันออก,คอนกรีต,8 เมตร,สูงกว่าถนน,0.05, ,19.926837399999997,99.86565280000002,ฝากขาย,-ตลาดสดศรีทรายมูล 4 กม. - 7-11 4 กม. - สนามกีฬาจังหวัด 3.3 กม. - รร. อยจ. 3.3 กม.,"1233, รอบเวียง, เมืองเชียงราย, เชียงราย",เชียงราย,เมืองเชียงราย,รอบเวียง,57000.0,72.0,72.0,72.0, , , ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0, ,1476-09-27 10:00:53, ,https://landvist.xyz/images/img_1569592756494.jpg,39,Long-Term
h7352,บ้าน,โกลเด้น ทาวน์ พหลโยธิน - สะพานใหม่ (เซนต์เจมส์), ,2490000,0,2241000,0,2.0,3.0,1.0,96.0,2, , ,16.3,,ใหม่,2,5.0, ,2561,ทิศเหนือ,คอนกรีต,8 เมตร,สูงกว่าถนน,0.1, ,13.908345800000001,100.6370281,ฝากขาย,บนถนนพหลโยธิน จากบริเวณหน้าโรงพยาบาลภูมิพลอดุลยเดช กรมแพทย์ทหารอากาศ มุ่งหน้าไปทางถนนบิ๊กซี ซูเปอร์เซ็นเตอร์ สะพานใหม่ ประมาณ 1 กิโลเมตร เลี้ยวซ้ายไปทางถนนพหลโยธิน 54/1 ประมาณ 1.5 กิโลเมตร เลี้ยวขวาไปทางซอยพหลโยธิน 54/1 แยก 4 โครงการอยู่ด้านซ้ายมือ,ซ.พหลโยธิน 54/1 แยก 4 · สายไหม · สายไหม · กรุงเทพมหานคร,กรุงเทพมหานคร,เขตสายไหม,สายไหม,10220.0,794948.0,794948.0,794948.0,เจ้าของ, , ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0, ,1476-09-27 09:47:53, ,https://landvist.xyz/images/NewImg/img_1598112630347.jpg,39,Long-Term
h4588,บ้าน,บ้านเชียงราย,85683,5000000,0,4000000,4000000,1.0,1.0,0.0,300.0,1,0,1,62.0,,มือสอง,29,1.0,มกราคม,2533,ทิศตะวันออกเฉียงเหนือ,คอนกรีต,2 เมตร,สูงกว่าถนน,0.1,ใกล้นู่นนี่นั่นโน่น มีแมวด้วย,18.7952876,98.96200019999992,จำนอง,เซเว่น,111,เชียงราย,เมืองเชียงราย,ท่าสุด,57100.0,15.0,15.0,15.0, ,นายหน้า, ,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0, ,1476-09-26 05:50:30,ยังไม่ขาย,https://landvist.xyz/images/img_1575345081990.jpg,27,Long-Term
h9347,บ้าน,บ้านเดี่ยว ชั้นเดียว บ้านดู่,55566,1000000,0,1400000,2000000,2.0,2.0,2.0,120.0,1,0,0,70.0,,ใหม่,0,1.0, ,2562,ทิศเหนือ,คอนกรีต,2 เลน,สูงกว่าถนน,0.1,xxx,18.7952876,98.96200019999992,ว่าง,bic c, ,45,657,5875,57100.0,15.0,15.0,15.0, , , ,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1476-09-08 11:31:25, ,https://landvist.xyz/images/Defult/Defult.png,30,Long-Term
h8156,บ้าน,"พูลวิลล่า, ฉลอง, ภูเก็ต",1502135,9900000,0,10000000,11000000,3.0,2.0,1.0,240.0,2,0,0,85.0,,มือสอง,20,1.0, ,2543,ทิศตะวันออกเฉียงใต้,คอนกรีต,8 เมตร,สูงกว่าถนน,0.5,"ฉลอง บ้านเดี่ยว สอง / สามห้องนอน (สองห้องน้ำในตัว), พร้อมสระว่ายน้ำ และอ่างจากุซชี่แยก, ซาวน่าแยกมียิมที่มีอุปกรณ์ออกกำลังกายครบครัน เนื้อที่ 340 ตารางเมตร (85ตารางวา) พื้นที่ใช้สอย 230ตารางเมตร และประตูไฟฟ้าที่จอดรถ, ระเบียงหลังคาขนาดใหญ่ มีบันไดวนลงไปสระว่ายน้ำได้",7.8367169000000025,98.3483897,ฝากขาย,-,-,ภูเก็ต,เมืองภูเก็ต,ฉลอง,83130.0,15.0,15.0,15.0,นายหน้า, , ,1,0,0,0,1,0,1, ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,2020-05-07 23:45:28,ยังไม่ขาย,https://landvist.xyz/images/NewImg/img_1591377355699.jpg,59,Short-Term
h3145,บ้าน,บ้านเดี่ยว 2 ชั้น (แบบภูเก็ตวิลล์) (รหัส T01-003-1-001),6057625,10000000,0,12000000,15000000,4.0,3.0,2.0,309.0,2,0,1,67.0,,มือสอง,19,1.0, ,2544,ทิศตะวันตก,คอนกรีต,8 เมตร,สูงกว่าถนน,0.1,บ้านเดี่ยว 2 ชั้น (แบบภูเก็ตวิลล์),8.0584068,98.40745729999999,ฝากขาย,- เทศบาลตำบลป่าคลอก - วัดโสภณวนาราม (วัดป่าคลอด) - โรงเรียนบ้านป่าคลอก,90/44 ถนนสายท่าเรือ-เมืองใหม่ (ทล.4027),ภูเก็ต,ถลาง,ป่าคลอก,83110.0,15.0,15.0,15.0,เจ้าของ, , ,0,1,0,0,0,0,1, ,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,2020-05-07 23:25:25,ยังไม่ขาย,https://landvist.xyz/images/img_1588868932395.jpg,59,Short-Term
h7999,บ้าน,ขาย/ให้เช่า บ้านเดี่ยว ใกล้เวโรน่าทับลาน ต. นาดี อ. นาดี ปราจีนบุรี เนื้อที่ 59 ตร. ว.,7789168,1600000,0,2000000,2000000,2.0,3.0,1.0,75.0,1,0,0,59.0,,มือสอง,20,1.0, ,2543,ทิศตะวันตกเฉียงใต้,คอนกรีต,4 เมตร,สูงกว่าถนน,0.1,– ห่างจากถนนเส้นกบินทร์บุรี-ปักธงชัย เพียง 1.0 กม.,14.1061807,101.8403086,ฝากขาย,– อุทยานแห่งชาติทับลาน  – เวโรน่าทับลาน,-,ปราจีนบุรี,นาดี,นาดี,25220.0,15.0,15.0,15.0,นายหน้า, , ,1,0,0,0,0,0,1, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,2020-05-07 18:07:26,ยังไม่ขาย,https://landvist.xyz/images/img_1588849742528.jpg,59,Short-Term
h2822,บ้าน,#69851ขายบ้านเดี่ยว 2 ชั้น 4 ห้องนอน 2 ห้องน้ำ 78 ตรว. แอร์ 5เครื่องหลังหัวมุมติดถนนสายหลัก อ. เมือง จ. ปราจีนบุรี,7570518,3500000,0,4000000,3000000,4.0,2.0,1.0,170.0,2,0,0,78.0,,มือสอง,23,1.0, ,2540,ทิศตะวันตกเฉียงใต้,คอนกรีต,4 เมตร,สูงกว่าถนน,0.4,#จุดเด่นทรัพย์#,14.060531099999999,101.3607384,ฝากขาย,-ติดถนนสาย 319  -สำนักงานสาธารณสุขจังหวัดปราจีนบุรี เพียง 900 เมตร  -ศาลากลางจังหวัดปราจีนบุรีหลังเก่า  -ศูนย์วัฒนธรรมจังหวัดปราจีนบุรี  -โรงเรียนเทศบาล 2 (วัดหลวงปรีชากูล)  -โรงเรียนปราจิณราษฎรอำรุง  -อาคารวิทยบริการวิทยาลัยเทคนิคปราจีนบุรี  -หมู่บ้านเอื,-,ปราจีนบุรี,เมืองปราจีนบุรี,รอบเมือง,25000.0,599785.0,599785.0,599785.0,นายหน้า, , ,0,1,1,0,0,0,1, ,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,2020-05-07 17:46:04,ยังไม่ขาย,https://landvist.xyz/images/img_1588848504250.jpg,59,Short-Term
h4709,บ้าน,บ้านเดี่ยว 2 ชั้น 60 ตร. ว. หมู่บ้านสิรารมย์ เพลสทีจ พาร์ค ถนน3079 ถนนศรีมหาโพธิ-คลองรั้ง - 31754,6941855,3350000,0,3500000,3000000,3.0,3.0,1.0,240.0,2,0,0,60.0,,มือสอง,29,1.0, ,2534,ทิศตะวันออกเฉียงใต้,คอนกรีต,8 เมตร,สูงกว่าถนน,0.2,ใกล้นิคมอุตสาหกรรม 304 2 กม. บิ๊กซี โลตัส ตลาด 304 โรงเรียน โรงแรมทวาราวดี หมู่บ้านสิรารมย์ เพลสทีจ พาร์ค / ขายบ้านเดี่ยว 2 ชั้น,13.9370794,101.5534274,ฝากขาย,บิ๊กซี โลตัส ตลาด 304 โรงเรียน โรงแรมทวาราวดี องค์การบริหารส่วนตำบลท่าตูม,หมู่บ้านสิรารมย์ เพลสทีจ พาร์ค ถนน3079 ถนนศรีมหาโพธิ-คลองรั้ง,ปราจีนบุรี,ศรีมหาโพธิ,ท่าตูม,25140.0,590332.0,590332.0,590332.0,นายหน้า, , ,0,1,1,1,0,0,1, ,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,2020-05-07 17:25:27,ยังไม่ขาย,https://landvist.xyz/images/img_1588847314100.jpg,59,Short-Term
