ID_Property	PropertyType	AnnounceTH	CodeDeed	SellPrice	Costestimate	CostestimateB	MarketPrice	BathRoom	BedRoom	CarPark	HouseArea	Floor	LandR	LandG	LandWA	LandU	HomeCondition	BuildingAge	BuildFD	BuildFM	BuildFY	Directions	RoadType	RoadWide	GroundLevel	GroundValue	MoreDetails	Latitude	Longitude	AsseStatus	ObservationPoint	Location	LProvince	LAmphur	LDistrict	LZipCode	ContactUo	ContactU	ContactUt	ContactS	ContactSt	ContactSo	Blind	Neareducation	Cenmarket	Market	River	Mainroad	Insoi	Letc	airconditioner	afan	AirPurifier	Waterheater	WIFI	TV	refrigerator	microwave	gasstove	wardrobe	TCset	sofa	bed	shelves	CCTV	Securityguard	pool	Fitness	Publicarea	ShuttleBus	WVmachine	CWmachine	Elevator	Lobby	ATM	BeautySalon	Balcony	EventR	MeetingR	LivingR	Hairsalon	Laundry	Store	Supermarket	CStore	MFee	Kitchen	LandAge	Created	PPStatus	ImageEX	Owner	UserType
p3024	อาคารพาณิชย์	อาคารพานิชย์ 2 ห้อง อ. เมือง จ. เชียงราย	32554	8000000	0	7000000	8000000	4	4	1	450	4	0	0	100		ใหม่	6			2556	ทิศใต้	คอนกรีต	2 เมตร	สูงกว่าถนน	0.3	"ขายพร้อม เฟอร์นิเจอร์ พร้อมเข้าอยู่ได้เลย ทำเลดี เหมาะค้าขาย และพักอาศัย"""	20.2718669	100.0792882	จำนอง	ใกล้ศูนย์ราชการ ทางเลี่ยงเมืองไปสนามบิน	35/40 บายพาส	เชียงราย	เมืองเชียงราย	รอบเวียง	57000	97	97	97		นายหน้า		0	0	0	0	0	1	0	ใกล้ศูนย์ราชการ	1	1	1	1	0	1	1	1	1	1	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		27/9/2019 15:01		img_1569596510887.jpg	39	Long-Term
p3554	อาคารพาณิชย์	ทาวน์เฮ้าส์ 2 ชั้นใจกลางเมือง	23587	2000000	0	1500000	2000000	3	2	1	80	2	0	0	30		ใหม่	5			2557	ทิศตะวันตก	คอนกรีต	2 เมตร	สูงกว่าถนน	0.4	ขายทาวน์เฮ้าส์ 2 เฟอร์นิเจอร์และอุปกรณ์ภายในมีให้บางส่วน บรรยากาศดีน่าอยู่ การเดินทางเข้าออกสะดวกสบาย ไม่ไกลจากร้านสะดวกซื้อและตลาด	19.9268374	99.8656528	ขายฝาก	สถานที่ใกล้เคียง -แม็กโคร 4 กม. -สนามบิน 7 กม. -เชียงรายไนท์บาร์ซ่า 4 กม.	23/99	เชียงราย	เมืองเชียงราย	ริมกก	57100	75	75	75		นายหน้า		0	0	1	1	0	0	0		1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		27/9/2019 13:30		img_1569591151432.jpg	39	Long-Term
p3581	อาคารพาณิชย์	5c3MG0139 อาคารพาณิชย์ 3 ชั้นราคา 3. 85 ล้านบาท	89134	3850000	0	4000000	3500000	2	2	1	360	3	0	0	70		มือสอง	13			2549	ทิศตะวันออก	คอนกรีต	4 เมตร			อาคารพาณิชย์ ทำเลทอง เงียบสงบ เป็นส่วนตัว บริเวณบ้านกว้างขวาง เดินทางสะดวก ใกล้สิ่งอำนวยความสะดวก	19.6905625	100.1996309	จำนอง	-ร.พ ค่ายเมงรายมหาราช 1.2 กม. -รร.เทศบาลเด่นห้า 1.4 กม. -เซนทรัล 5.5 กม. -วัดพระแก้ว 2.9 กม.	523	เชียงราย	เมืองเชียงราย	เวียง	57000				นายหน้า			0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		7/10/2019 20:38		img_1570480762199.jpg	48	Long-Term
p3857	อาคารพาณิชย์	อาคารพาณิชย์3	9365214	9597000	0	8000000	10000000	3	4	2	350	4					มือสอง	9			2553	ทิศตะวันออกเฉียงใต้	คอนกรีต	8 เมตร	สูงกว่าถนน	0.1		13.7818255	100.5180863	จำนอง	สันนิบาตสหกรณ์แห่งประเทศไทย	46	กรุงเทพมหานคร	เขตดุสิต	ดุสิต	10300	591223	591223	591223	นายหน้า			0	0	1	0	0	1	0		1	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	3000	0		18/11/2019 6:44	ยังไม่ขาย	Defult/Defult.png	59	Long-Term
p4682	อาคารพาณิชย์	ทรัพย์ บสส. รหัส 8Z6864 อาคารพาณิชย์	23354	2000000	0	1900000	2400000	4	3	0	76.8	4	0	0	20		มือสอง	13			2549	ทิศตะวันตก	คอนกรีต	2 เมตร	สูงกว่าถนน	0.2	ทรัพย์ บสส. อาคารพาณิชย์ 	20.2718669	100.0792882	ขายฝาก	เข้าซอย ใกล้โรงแรม ศูนย์การค้าเซนทรัล	319/7 ราษฎร์บำรุง	เชียงราย	เมืองเชียงราย	รอบเวียง	57000	68	68	68		นายหน้า		0	0	0	0	0	1	1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0		27/9/2019 14:26		img_1569594407462.jpg	39	Short-Term
p4777	อาคารพาณิชย์	ทาวน์เฮ้าส์กึ่งอาคารพาณิชย์ 2 ชั้น 	35624	2000000	0	2100000	2300000	2	2	0	240	2	0	0	50		ใหม่	7			2555	ทิศตะวันตก	คอนกรีต	4 เมตร	สูงกว่าถนน	0.1	 บรรยากาศดี น่าอยู่ เดินทางเข้า-ออกสะดวก เหมาะสำหรับลงทุนทำธุรกิจ มีระบบสาธารณูปโภคที่ดี ใกล้สิ่งอำนวยความสะดวก ตลาด สนามบิน	NULL	NULL	ว่าง	สถานที่สำคัญใกล้เคียง -สนามบิน 3.3 กม. -ม.ราชภัฏเชียงราย 3.5 กม. -พิพิธภัณฑ์บ้านดำ 6.5 กม. -โรงเรียนเม็งรายวิทยาคม 6.5 กม.	364	เชียงราย	เมืองเชียงราย	บ้านดู่	57100	68	68	68		นายหน้า		0	0	1	1	0	1	0		1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-	0		27/9/2019 14:11		img_1569593521949.jpg	39	Short-Term
p5347	อาคารพาณิชย์	Training	GTM1662032	1925000	0	1800000	1900000	2	2	1	155	2					มือสอง	4			2558	ทิศตะวันตก	คอนกรีต	2 เมตร	สูงกว่าถนน	0.2		20.0505335	99.8795625	ฝากขาย		666	เชียงใหม่	แม่อาย	บ้านหลวง	50280	624122	624122	624122	นายหน้า			0	1	1	1	0	1	0		1	1	0	1	1	1	1	1	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		17/11/2019 11:52	ยังไม่ขาย	Defult/Defult.png	62	Long-Term
p5704	อาคารพาณิชย์	5C3MG0160 ขายอาคารพาณิชย์ 2 ชั้นพื้นที่ 96 ตร. ม. ราคา 2. 85 ล้านบาท ทำเลดี น่าลงทุน	99658	2000000	0	3000000	2000000	3	2	1	96	2	0	0	30		มือสอง	8			2554	ทิศตะวันออกเฉียงใต้	คอนกรีต	2 เมตร			ทำเลดี เหมาะสำหรับทำธุรกิจต่าง ๆ เดินทางเข้า-ออกสะดวก มีระบบสาธารณูปโภคที่ดี ใกล้สิ่งอำนวยความสะดวก ตลาด 	19.6872041	100.1962735	ว่าง	-เชียงรายไนท์บาร์ซ่า 1.8 กม. -หอนาฬิกาเชียงราย 1.7 กม. -ค่ายเม็งรายมหาราช 4.3 กม.	6955	เชียงราย	เมืองเชียงราย	เวียง	57000				นายหน้า			0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		7/10/2019 20:45		img_1570481169099.jpg	48	Long-Term
p5810	อาคารพาณิชย์	5C3MG0124 ขายอาคารพาณิชย์	15653	3000000	0	4000000	3000000	2	2	1	240	2	0	0	50		ใหม่	5			2557	ทิศตะวันออก	ยางมะตอย	8 เมตร			อาคารพาณิชย์ทำเลทอง ใกล้สถานที่ท่องเที่ยวของจังหวัดเชียงราย มีระบบสาธารณูปโภคที่ดี เดินทางสะดวก ภายในกว้างขวาง	NULL	NULL	ว่าง	- วัดร่องขุ่น 100 ม. - ตลาดร่องขุ่น 500 ม. - รร.บ้านห้วยทราย 3 กม. - เซนทรัลเชียงราย 13 กม.		เชียงราย	เมืองเชียงราย	ป่าอ้อดอนชัย	57000				นายหน้า			0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		7/10/2019 18:58		img_1570474738808.jpg	49	Long-Term
p5892	อาคารพาณิชย์	อาคารพาณิชย์6	4859652	2730000	0	3000000	2500000	1	2	1	100	2					มือสอง	10			2552	ทิศตะวันตกเฉียงใต้	คอนกรีต	4 เมตร	สูงกว่าถนน	0.1	-	15.8232338	104.1640355	ว่าง	สนามฝึกซ้อมกอล์ฟ	76	ยโสธร	เมืองยโสธร	น้ำคำใหญ่	35000	594785	594785	594785	นายหน้า			0	0	0	0	0	1	0		1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0		18/11/2019 7:10	ยังไม่ขาย	Defult/Defult.png	59	Long-Term
p6277	อาคารพาณิชย์	5C1MG0122 ขายอาคารพาณิชย์ 3 ชั้น  พื้นที่ 20 ตร. ว	96295	6000000	0	6120000	6200000	3	3	1	390	3	0	0	70		มือสอง	7			2555	ทิศตะวันตก	ยางมะตอย	4 เมตร			อาคารสวย ทำเลดี น่าอยู่ เหมาะสำหรับลงทุนประกอบธุรกิจต่าง ๆ เดินทางง่าย มีระบบสาธารณูปโภคที่ดี ไม่ไกลจากสิ่งอำนวยความสะดวก ตลาด	20.0436641	99.8942983	ว่าง	-บริษัทสมบัติทัวร์ 3.8 กม. -PTT 4.2 กม. -วีอาร์มอเตอร์ 3.8 กม.	356	เชียงราย	เมืองเชียงราย	นางแล	57100				นายหน้า			0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		7/10/2019 20:43		img_1570480999463.jpg	48	Short-Term
p6365	อาคารพาณิชย์	ขาย ตึกแถว อาคารพาณิชย์ 4 ชั้น ทำเลดี ย่านชุมชน หลัง มหาลัยหอการค้า (6. 9 ล้าน)	6373798	6900000	0	7000000	7000000	0	0	0	56	3	0	0	20		มือสอง	16			2546	ทิศตะวันตกเฉียงเหนือ	คอนกรีต	4 เมตร			ขาย ตึกแถว/อาคารพาณิชย์ 4 ชั้น ทำเลดี ย่านชุมชน หลัง มหาลัยหอการค้า (6.9 ล้าน)	13.7340161	100.503623	ว่าง	- ม.หอการค้าไทย 200 เมตร - ม.ราชมงคลภาคตะวันออก 500 เมตร - วิทยาลัยป้องกันราชอาณาจักร 480 เมตร - โรงเรียน สุรศักดิ์มนตรี 800 เมตร	"วิภาวดีซอย2, ดินแดง, ดินแดง, กรุงเทพ"	กรุงเทพมหานคร	เขตดินแดง	ดินแดง	10400	465032	465032	465032	นายหน้า			0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		7/10/2019 16:37		img_1570466286222.jpg	46	Short-Term
p6381	อาคารพาณิชย์	ขายอาคารพาณิชย์ 3 ชั้น 3 ห้องนอน 3 ห้องน้ำ พื้นที่ 20 ตร. ว	3660464	4500000	0	4000000	4300000	3	3	0	100	3	0	0	20		มือสอง	12	8	มีนาคม	2550	ทิศเหนือ	คอนกรีต	4 เมตร	สูงกว่าถนน	0.1	อาคารสวย ทำเลดี น่าอยู่ เหมาะสำหรับลงทุนประกอบธุรกิจต่าง ๆ เดินทางง่าย มีระบบสาธารณูปโภคที่ดี ไม่ไกลจากสิ่งอำนวยความสะดวก	20.0041219	99.8673264	จำนอง	-บริษัทสมบัติทัวร์ 3.8 กม. -PTT 4.2 กม. -วีอาร์มอเตอร์ 3.8 กม.	-	เชียงราย	เมืองเชียงราย	นางแล	57100				นายหน้า	นายหน้า		0	0	0	0	0	1	0		1	1	0	1	0	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0		8/11/2019 20:18	ยังไม่ขาย	Defult/Defult.png	59	Long-Term
p6843	อาคารพาณิชย์	อาคารพาณิชย์5	253647	6075000	0	5500000	6500000	2	2	2	370	3					มือสอง	12			2550	ทิศตะวันตกเฉียงเหนือ	คอนกรีต	8 เมตร	สูงกว่าถนน	0.2	-	12.59846657	102.1000198	จำนอง	บิ๊กซี ซุปเปอร์เซ็นเตอร์ สาขาจันทบุรี	63	จันทบุรี	เมืองจันทบุรี	วัดใหม่	22000	597413	597413	597413	นายหน้า			0	1	1	1	0	1	0		1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	100	0		18/11/2019 6:57	ยังไม่ขาย	Defult/Defult.png	59	Short-Term
p7282	อาคารพาณิชย์	อาคารพาณิชย์ ติด ถ. พหลโยธิน ใกล้ มฟล. เชียงราย	61459	3000000	0	2000000	3000000	3	3	2	120	3	0	0	24		ใหม่	10			2552	ทิศตะวันออก	โคลน	8 เมตร	สูงกว่าถนน	0.2	"อาคารพาณิชย์ ติด ถ.พหลโยธิน ต.ท่าสุด อาคารพาณิชย์ทำเลดี ตั้งอยู่ติดกับถนนพหลโยธิน และยังอยู่ใกล้มหาวิทยาลัยแม่ฟ้าหลวง ซึ่งเป็นมหาวิทยาลัยชื่อดังแห่งหนึ่งของประเทศไทย และถือเป็นหน้าตาของจังหวัดเชียงรายในส่วนของการศึกษ า ส่วนด้านหน้าของอาคารมี ตั้งอยู่ใกล้กับปั๊มน้ำมัน PTT. และยังอยู่ไม่ไกลจากสนามบินนานาชาติแม่ฟ้าหลวง-เชียง ราย รวมถึงสถานที่ท่องเที่ยวยอดนิยมอีกหลายแห่ง เช่น พิพิธภัณฑ์บ้านดำ ร้านกาแฟทุ่งเคียงดอย น้ำพุร้อนโป่งพระบาท ไร่ชาฉุยฟง เป็นต้น""พื้นที่สำหรับจอดรถ เข้าออกสะดวกสบาย "	NULL	NULL	ฝากขาย	สถานที่ใกล้เคียง - สนามฟุตบอลสิงห์ เชียงราย ยูไนเต็ด สเตเดียม 15 km. - สนามบินแม่ฟ้าหลวง เชียงราย 15 km. - มหาวิทยาลัยแม่ฟ้าหลวง 3 km. - พิพิธภัณฑ์บ้านดำ 9 km. - ห้างสรรพสินค้าแม็คโคร 12 km. - ตลาดฟ้าไทย 1 km. - ตลาดบ้านดู่ 11 km. - ห้าแยกพ่อขุน 18 km. - 	58/16 หมู่ที่ 2	เชียงราย	เมืองเชียงราย	ท่าสุด	57100	99	99	99		นายหน้า		0	0	0	0	0	1	0		1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		27/9/2019 16:16		img_1569601008505.jpg	39	Long-Term
p7716	อาคารพาณิชย์	"5C3MG0013 ขายอาคารพาณิชย์  30 ตร. ว ราคา 3, 500, 000 บาท"	95417	3000000	0	3200000	2800000	3	3	0	120	3	0	0	30		มือสอง	21			2541	ทิศตะวันออก	ยางมะตอย	8 เมตร			อาคารพาณิชย์หลังใหญ่ รถสัญจรผ่านไปมาภายในใหญกว้างขวาง มีเฟอร์นิเจอร์ให้บางส่วน	20.2718669	100.0792882	ว่าง	- ธนพิริยะ เด่น 5 500 ม. - มานาตลาดสด 400 ม. - รพ.ค่ายเม็งราย 1.7 กม. - 7-11 1.2 กม.	518	NULL	NULL	NULL					นายหน้า			0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		8/10/2019 2:59		img_1570503599003.jpg	51	Long-Term
p8020	อาคารพาณิชย์	5C2MG0136 อาคารพาณิชย์ ทำเลดี เดินทางง่าย	25411	1000000	0	1200000	1500000	2	2	1	240	2	0	0	45		มือสอง	15			2547	ทิศตะวันออก	โคลน	1 เมตร			ทำเลดี เหมาะสำหรับลงทุนทำธุรกิจ เดินทางเข้า-ออกสะดวก มีระบบสาธารณูปโภคที่ดี ใกล้สิ่งอำนวยความสะดวก ตลาด ห้างสรรพสินค้า 	19.9654049	99.8561929	ว่าง	-ขัวศิลปะ 3.1 กม. -แม็คโคร 4.6 กม. -สนามบิน 5.5 กม. -บริษัทสมบัติทัวร์ 5.7 กม.	145	เชียงราย	เมืองเชียงราย	บ้านดู่	57100				นายหน้า			0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		7/10/2019 19:03		img_1570475076232.jpg	49	Short-Term
p8120	อาคารพาณิชย์	อาคารพาณิชย์ 2 ชั้น	78952	2000000	0	1000000	2000000	2	2	1	135	2	0	0	25		มือสอง	6			2556	ทิศตะวันออก	คอนกรีต	8 เมตร	สูงกว่าถนน	0.1	สวยๆติดถนน ทำเลดี เหมาะสำหรับการค้าขาย ราคาจับต้องได้	18.7915629	100.7832784	ว่าง	สถานที่ใกล้เคียง -วัดชัยมงคล -ที่ทำการขนส่งอำเภอพาน -ตลาดเมืองพาน	265/2 พหลโยธิน	เชียงราย	พาน	สันติสุข	57120	84	84	84		นายหน้า		0	0	0	1	0	1	0		0	0	0	0	0	0	1	0	0	1	1	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-	0		27/9/2019 13:56		img_1569592588281.jpg	39	Long-Term
p8392	อาคารพาณิชย์	อาคารพาณิชย์10	55652523	4617000	0	4500000	4000000	2	2	1	200	2					มือสอง	11			2551	ทิศตะวันออกเฉียงเหนือ	คอนกรีต	8 เมตร	สูงกว่าถนน	0.2	-	17.86834494	102.7279732	ว่าง	บิวตี้สโตร์ ศูนย์บริการวีเซิร์ฟพลัส	124	หนองคาย	เมืองหนองคาย	มีชัย	43000	591631	591631	591631	นายหน้า			0	0	0	1	0	1	0		1	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0		18/11/2019 7:33	ยังไม่ขาย	Defult/Defult.png	59	Long-Term
p8523	อาคารพาณิชย์	อาคารพาณิชย์2	3526235	8325000	0	7000000	7500000	4	4	2	300	4					มือสอง	12			2550	ทิศตะวันออก	คอนกรีต	8 เมตร	สูงกว่าถนน	0.01	-	14.2038387	101.2268773	ว่าง	วิทยาลัยเทคโนโลยีพาณิชยการนครนายก	35	นครนายก	เมืองนครนายก	นครนายก	26000	598668	598668	598668	นายหน้า			0	1	1	0	0	1	0		1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	1	0	0		18/11/2019 6:38	ยังไม่ขาย	Defult/Defult.png	59	Long-Term
p9181	อาคารพาณิชย์	Training	GTM1662034	1794000	0	1700000	1800000	1	3	0	856	1					มือสอง	10			2552	ทิศตะวันออกเฉียงเหนือ	ยางมะตอย	4 เมตร				20.05054192	99.87958278	จำนอง		666	อุดรธานี	หนองหาน	บ้านเชียง	41320	624122	624122	624122	นายหน้า			0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		17/11/2019 12:21	ยังไม่ขาย	Defult/Defult.png	62	Long-Term
p9256	อาคารพาณิชย์	อาคารพาณิชย์9	3265215	5280000	0	5500000	4500000	2	3	1	310	3					มือสอง	12			2550	ทิศตะวันตก	คอนกรีต	4 เมตร	สูงกว่าถนน	0.1	-	15.92299057	102.0271601	ว่าง	โรงเรียนบ้านนาฝาย ศูนย์สงเคราะห์ราษฎรประจำหมู่บ้านหมู่ที่3	116	ชัยภูมิ	เมืองชัยภูมิ	นาฝาย	36000	592119	592119	592119	นายหน้า			0	0	0	1	0	0	1		1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		18/11/2019 7:28	ยังไม่ขาย	Defult/Defult.png	59	Long-Term
p9783	อาคารพาณิชย์	5C3MG0158 อาคารพาณิชย์ 2 ชั้น  พท. 96 ตร. ม. ราคา 5 ล้านบาท 	12998	5000000	0	4000000	4000000	2	2	1	50	2	0	0	1		มือสอง	13			2549	ทิศตะวันตกเฉียงใต้	ยางมะตอย	8 เมตร			ทำเลดี เหมาะสำหรับทำธุรกิจต่าง ๆ เดินทางเข้า-ออกสะดวก มีระบบสาธารณูปโภคที่ดี ใกล้สิ่งอำนวยความสะดวก	20.2718669	100.0792882	จำนอง	-วิทยาลัยเทคนิคเชียงราย 1.4 กม. -เชียงรายไนท์บาร์ซ่า 1.7 กม. -ค่ายเม็งรายมหาราช 1.8 กม. -รพ.โอเวอร์บุ๊คเชียงราย 2.4 กม.	5441	เชียงราย	เมืองเชียงราย	รอบเวียง	57000				นายหน้า			0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		7/10/2019 20:49		img_1570481366272.jpg	48	Long-Term
